"LineID,OrderID,ProductID,OrderedQty,UnitPrice,LineTotal,Status"
"LINE002964,PO00590,MED037,937,84,78708,Delivered"
"LINE002965,PO00590,MED049,891,43,38313,Delivered"
"LINE002966,PO00590,MED057,942,120,113040,Delivered"
"LINE002967,PO00590,MED092,312,847,264264,Delivered"
"LINE002968,PO00590,MED094,323,1362,439926,Delivered"
"LINE002969,PO00590,MED100,351,330,115830,Delivered"
"LINE002970,PO00591,MED019,2310,271,626010,Delivered"
"LINE002971,PO00591,MED021,342,240,82080,Delivered"
"LINE002972,PO00591,MED024,2375,332,788500,Delivered"
"LINE002973,PO00591,MED041,925,336,310800,Delivered"
"LINE002974,PO00591,MED045,925,196,181300,Delivered"
"LINE002975,PO00591,MED051,910,304,276640,Delivered"
"LINE002976,PO00591,MED055,869,74,64306,Delivered"
"LINE002977,PO00591,MED073,321,505,162105,Delivered"
"LINE002978,PO00592,MED022,304,393,119472,Delivered"
"LINE002979,PO00592,MED034,862,736,634432,Delivered"
"LINE002980,PO00592,MED035,902,612,552024,Delivered"
"LINE002981,PO00592,MED039,904,349,315496,Delivered"
"LINE002982,PO00592,MED056,892,245,218540,Delivered"
"LINE002983,PO00592,MED072,330,320,105600,Delivered"
"LINE002984,PO00593,MED028,894,108,96552,Delivered"
"LINE002985,PO00593,MED032,894,749,669606,Delivered"
"LINE002986,PO00593,MED042,836,164,137104,Delivered"
"LINE002987,PO00593,MED047,931,118,109858,Delivered"
"LINE002988,PO00593,MED053,937,131,122747,Delivered"
"LINE002989,PO00593,MED054,913,303,276639,Delivered"
"LINE002990,PO00593,MED075,309,301,93009,Delivered"
"LINE002991,PO00593,MED076,310,345,106950,Delivered"
"LINE002992,PO00593,MED077,305,387,118035,Delivered"
"LINE002993,PO00593,MED078,299,102,30498,Delivered"
"LINE002994,PO00593,MED080,313,237,74181,Delivered"
"LINE002995,PO00593,MED096,318,491,156138,Delivered"
"LINE002996,PO00594,MED029,899,560,503440,Delivered"
"LINE002997,PO00594,MED050,922,271,249862,Delivered"
"LINE002998,PO00594,MED059,927,41,38007,Delivered"
"LINE002999,PO00595,MED082,929,65,60385,Delivered"
"LINE003000,PO00595,MED085,931,69,64239,Delivered"
"LINE003001,PO00596,MED001,2341,43,100663,Delivered"
"LINE003002,PO00596,MED063,2331,112,261072,Delivered"
"LINE003003,PO00596,MED070,2322,81,188082,Delivered"
"LINE003004,PO00596,MED082,930,65,60450,Delivered"
"LINE003005,PO00597,MED002,2304,29,66816,Delivered"
"LINE003006,PO00597,MED005,2321,33,76593,Delivered"
"LINE003007,PO00597,MED085,958,69,66102,Delivered"
"LINE003008,PO00598,MED003,2337,22,51414,Delivered"
"LINE003009,PO00598,MED064,2229,82,182778,Delivered"
"LINE003010,PO00598,MED066,2241,109,244269,Delivered"
"LINE003011,PO00598,MED081,969,148,143412,Delivered"
"LINE003012,PO00598,MED083,907,181,164167,Delivered"
"LINE003013,PO00599,MED004,2280,35,79800,Delivered"
"LINE003014,PO00599,MED009,2227,38,84626,Delivered"
"LINE003015,PO00599,MED010,2286,38,86868,Delivered"
"LINE003016,PO00599,MED065,2278,37,84286,Delivered"
"LINE003017,PO00599,MED087,917,113,103621,Delivered"
"LINE003018,PO00600,MED006,2346,37,86802,Delivered"
"LINE003019,PO00600,MED061,2275,23,52325,Delivered"
"LINE003020,PO00600,MED089,911,33,30063,Delivered"
"LINE003021,PO00601,MED007,2347,25,58675,Delivered"
"LINE003022,PO00601,MED008,2312,25,57800,Delivered"
"LINE003023,PO00601,MED067,2289,63,144207,Delivered"
"LINE003024,PO00601,MED086,915,89,81435,Delivered"
"LINE003025,PO00602,MED011,2315,210,486150,Delivered"
"LINE003026,PO00602,MED031,920,525,483000,Delivered"
"LINE003027,PO00602,MED032,925,749,692825,Delivered"
"LINE003028,PO00602,MED038,911,273,248703,Delivered"
"LINE003029,PO00602,MED059,915,41,37515,Delivered"
"LINE003030,PO00602,MED092,311,847,263417,Delivered"
"LINE003031,PO00603,MED012,2288,229,523952,Delivered"
"LINE003032,PO00603,MED016,2255,493,1111715,Delivered"
"LINE003033,PO00603,MED017,2324,373,866852,Delivered"
"LINE003034,PO00603,MED036,901,393,354093,Delivered"
"LINE003035,PO00603,MED091,326,1352,440752,Delivered"
"LINE003036,PO00603,MED094,293,1362,399066,Delivered"
"LINE003037,PO00603,MED096,312,491,153192,Delivered"
"LINE003038,PO00604,MED013,2351,388,912188,Delivered"
"LINE003039,PO00604,MED020,2248,356,800288,Delivered"
"LINE003040,PO00604,MED023,340,101,34340,Delivered"
"LINE003041,PO00604,MED039,890,349,310610,Delivered"
"LINE003042,PO00604,MED073,346,505,174730,Delivered"
"LINE003043,PO00604,MED077,313,387,121131,Delivered"
"LINE003044,PO00605,MED014,2284,337,769708,Delivered"
"LINE003045,PO00605,MED026,900,610,549000,Delivered"
"LINE003046,PO00605,MED045,943,196,184828,Delivered"
"LINE003047,PO00605,MED058,938,89,83482,Delivered"
"LINE003048,PO00605,MED099,332,478,158696,Delivered"
"LINE003049,PO00606,MED015,2138,423,904374,Delivered"
"LINE003050,PO00606,MED019,2356,271,638476,Delivered"
"LINE003051,PO00606,MED028,860,108,92880,Delivered"
"LINE003052,PO00606,MED033,942,239,225138,Delivered"
"LINE003053,PO00606,MED044,941,358,336878,Delivered"
"LINE003054,PO00606,MED047,939,118,110802,Delivered"
"LINE003055,PO00606,MED049,942,43,40506,Delivered"
"LINE003056,PO00606,MED051,950,304,288800,Delivered"
"LINE003057,PO00606,MED054,899,303,272397,Delivered"
"LINE003058,PO00606,MED057,935,120,112200,Delivered"
"LINE003059,PO00606,MED060,976,93,90768,Delivered"
"LINE003060,PO00606,MED075,332,301,99932,Delivered"
"LINE003061,PO00606,MED076,296,345,102120,Delivered"
"LINE003062,PO00606,MED095,310,792,245520,Delivered"
"LINE003063,PO00607,MED018,2350,465,1092750,Delivered"
"LINE003064,PO00607,MED042,972,164,159408,Delivered"
"LINE003065,PO00607,MED100,316,330,104280,Delivered"
"LINE003066,PO00608,MED021,300,240,72000,Delivered"
"LINE003067,PO00608,MED027,906,524,474744,Delivered"
"LINE003068,PO00608,MED035,958,612,586296,Delivered"
"LINE003069,PO00608,MED041,889,336,298704,Delivered"
"LINE003070,PO00608,MED050,931,271,252301,Delivered"
"LINE003071,PO00609,MED022,345,393,135585,Delivered"
"LINE003072,PO00609,MED025,338,315,106470,Delivered"
"LINE003073,PO00609,MED029,974,560,545440,Delivered"
"LINE003074,PO00609,MED034,885,736,651360,Delivered"
"LINE003075,PO00609,MED046,902,303,273306,Delivered"
"LINE003076,PO00609,MED048,888,345,306360,Delivered"
"LINE003077,PO00609,MED071,344,319,109736,Delivered"
"LINE003078,PO00609,MED072,339,320,108480,Delivered"
"LINE003079,PO00609,MED080,364,237,86268,Delivered"
"LINE003080,PO00609,MED097,333,518,172494,Delivered"
"LINE003081,PO00609,MED098,337,388,130756,Delivered"
"LINE003082,PO00610,MED024,2313,332,767916,Delivered"
"LINE003083,PO00610,MED030,946,731,691526,Delivered"
"LINE003084,PO00610,MED043,970,50,48500,Delivered"
"LINE003085,PO00610,MED055,911,74,67414,Delivered"
"LINE003086,PO00610,MED074,307,511,156877,Delivered"
"LINE003087,PO00610,MED078,345,102,35190,Delivered"
"LINE003088,PO00610,MED079,316,266,84056,Delivered"
"LINE003089,PO00611,MED037,916,84,76944,Delivered"
"LINE003090,PO00611,MED040,914,160,146240,Delivered"
"LINE003091,PO00611,MED052,943,92,86756,Delivered"
"LINE003092,PO00611,MED056,871,245,213395,Delivered"
"LINE003093,PO00611,MED093,320,1286,411520,Delivered"
"LINE003094,PO00612,MED053,935,131,122485,Delivered"
"LINE003095,PO00613,MED062,2351,73,171623,Delivered"
"LINE003096,PO00613,MED068,2264,53,119992,Delivered"
"LINE003097,PO00613,MED088,884,95,83980,Delivered"
"LINE003098,PO00613,MED090,963,112,107856,Delivered"
"LINE003099,PO00614,MED069,2216,93,206088,Delivered"
"LINE003100,PO00614,MED084,951,39,37089,Delivered"
"LINE003101,PO00615,MED001,2344,43,100792,Delivered"
"LINE003102,PO00615,MED068,2303,53,122059,Delivered"
"LINE003103,PO00615,MED088,923,95,87685,Delivered"
"LINE003104,PO00615,MED089,898,33,29634,Delivered"
"LINE003105,PO00616,MED002,2370,29,68730,Delivered"
"LINE003106,PO00616,MED006,2395,37,88615,Delivered"
"LINE003107,PO00616,MED084,920,39,35880,Delivered"
"LINE003108,PO00617,MED003,2371,22,52162,Delivered"
"LINE003109,PO00617,MED061,2232,23,51336,Delivered"
"LINE003110,PO00617,MED064,2215,82,181630,Delivered"
"LINE003111,PO00617,MED065,2301,37,85137,Delivered"
"LINE003112,PO00617,MED069,2311,93,214923,Delivered"
"LINE003113,PO00618,MED004,2332,35,81620,Delivered"
"LINE003114,PO00618,MED083,934,181,169054,Delivered"
"LINE003115,PO00619,MED005,2242,33,73986,Delivered"
"LINE003116,PO00619,MED070,2266,81,183546,Delivered"
"LINE003117,PO00619,MED081,911,148,134828,Delivered"
"LINE003118,PO00620,MED007,2346,25,58650,Delivered"
"LINE003119,PO00620,MED009,2276,38,86488,Delivered"
"LINE003120,PO00620,MED067,2137,63,134631,Delivered"
"LINE003121,PO00620,MED090,881,112,98672,Delivered"
"LINE003122,PO00621,MED008,2238,25,55950,Delivered"
"LINE003123,PO00621,MED010,2233,38,84854,Delivered"
"LINE003124,PO00621,MED062,2217,73,161841,Delivered"
"LINE003125,PO00621,MED063,2295,112,257040,Delivered"
"LINE003126,PO00621,MED085,957,69,66033,Delivered"
"LINE003127,PO00622,MED011,2335,210,490350,Delivered"
"LINE003128,PO00622,MED023,357,101,36057,Delivered"
"LINE003129,PO00622,MED057,965,120,115800,Delivered"
"LINE003130,PO00622,MED097,322,518,166796,Delivered"
"LINE003131,PO00623,MED012,2260,229,517540,Delivered"
"LINE003132,PO00623,MED016,2283,493,1125519,Delivered"
"LINE003133,PO00623,MED020,1902,356,677112,Delivered"
"LINE003134,PO00623,MED030,867,731,633777,Delivered"
"LINE003135,PO00623,MED048,969,345,334305,Delivered"
"LINE003136,PO00623,MED058,916,89,81524,Delivered"
"LINE003137,PO00623,MED092,288,847,243936,Delivered"
"LINE003138,PO00624,MED013,1691,388,656108,Delivered"
"LINE003139,PO00624,MED017,2241,373,835893,Delivered"
"LINE003140,PO00624,MED019,2330,271,631430,Delivered"
"LINE003141,PO00624,MED028,954,108,103032,Delivered"
"LINE003142,PO00624,MED039,938,349,327362,Delivered"
"LINE003143,PO00624,MED040,862,160,137920,Delivered"
"LINE003144,PO00624,MED079,295,266,78470,Delivered"
"LINE003145,PO00624,MED093,327,1286,420522,Delivered"
"LINE003146,PO00624,MED096,316,491,155156,Delivered"
"LINE003147,PO00624,MED098,307,388,119116,Delivered"
"LINE003148,PO00624,MED100,347,330,114510,Delivered"
"LINE003149,PO00625,MED014,1922,337,647714,Delivered"
"LINE003150,PO00625,MED015,2325,423,983475,Delivered"
"LINE003151,PO00625,MED046,974,303,295122,Delivered"
"LINE003152,PO00625,MED051,984,304,299136,Delivered"
"LINE003153,PO00625,MED059,924,41,37884,Delivered"
"LINE003154,PO00625,MED073,306,505,154530,Delivered"
"LINE003155,PO00625,MED078,321,102,32742,Delivered"
"LINE003156,PO00625,MED095,323,792,255816,Delivered"
"LINE003157,PO00626,MED018,2204,465,1024860,Delivered"
"LINE003158,PO00626,MED042,943,164,154652,Delivered"
"LINE003159,PO00626,MED043,915,50,45750,Delivered"
"LINE003160,PO00626,MED044,916,358,327928,Delivered"
"LINE003161,PO00626,MED055,944,74,69856,Delivered"
"LINE003162,PO00626,MED056,862,245,211190,Delivered"
"LINE003163,PO00626,MED074,321,511,164031,Delivered"
"LINE003164,PO00626,MED075,341,301,102641,Delivered"
"LINE003165,PO00626,MED077,328,387,126936,Delivered"
"LINE003166,PO00627,MED021,333,240,79920,Delivered"
"LINE003167,PO00627,MED025,317,315,99855,Delivered"
"LINE003168,PO00627,MED032,903,749,676347,Delivered"
"LINE003169,PO00627,MED033,930,239,222270,Delivered"
"LINE003170,PO00627,MED060,915,93,85095,Delivered"
"LINE003171,PO00627,MED072,291,320,93120,Delivered"
"LINE003172,PO00628,MED022,327,393,128511,Delivered"
"LINE003173,PO00628,MED037,893,84,75012,Delivered"
"LINE003174,PO00628,MED041,951,336,319536,Delivered"
"LINE003175,PO00628,MED053,938,131,122878,Delivered"
"LINE003176,PO00628,MED076,315,345,108675,Delivered"
"LINE003177,PO00628,MED091,312,1352,421824,Delivered"
"LINE003178,PO00628,MED094,302,1362,411324,Delivered"
"LINE003179,PO00628,MED099,348,478,166344,Delivered"
"LINE003180,PO00629,MED024,2423,332,804436,Delivered"
"LINE003181,PO00629,MED029,923,560,516880,Delivered"
"LINE003182,PO00629,MED054,973,303,294819,Delivered"
"LINE003183,PO00629,MED080,301,237,71337,Delivered"
"LINE003184,PO00630,MED026,912,610,556320,Delivered"
"LINE003185,PO00630,MED027,949,524,497276,Delivered"
"LINE003186,PO00630,MED052,914,92,84088,Delivered"
"LINE003187,PO00631,MED031,898,525,471450,Delivered"
"LINE003188,PO00631,MED034,912,736,671232,Delivered"
"LINE003189,PO00631,MED035,897,612,548964,Delivered"
"LINE003190,PO00631,MED036,942,393,370206,Delivered"
"LINE003191,PO00631,MED047,877,118,103486,Delivered"
"LINE003192,PO00631,MED071,313,319,99847,Delivered"
"LINE003193,PO00632,MED038,901,273,245973,Delivered"
"LINE003194,PO00632,MED045,945,196,185220,Delivered"
"LINE003195,PO00632,MED049,908,43,39044,Delivered"
"LINE003196,PO00632,MED050,892,271,241732,Delivered"
"LINE003197,PO00633,MED066,2306,109,251354,Delivered"
"LINE003198,PO00633,MED082,866,65,56290,Delivered"
"LINE003199,PO00633,MED086,979,89,87131,Delivered"
"LINE003200,PO00634,MED087,893,113,100909,Delivered"
"LINE003201,PO00635,MED001,2310,43,99330,Delivered"
"LINE003202,PO00635,MED007,2244,25,56100,Delivered"
"LINE003203,PO00635,MED068,2346,53,124338,Delivered"
"LINE003204,PO00636,MED002,1902,29,55158,Delivered"
"LINE003205,PO00636,MED004,2310,35,80850,Delivered"
"LINE003206,PO00636,MED067,2171,63,136773,Delivered"
"LINE003207,PO00636,MED070,2258,81,182898,Delivered"
"LINE003208,PO00637,MED003,2327,22,51194,Delivered"
"LINE003209,PO00637,MED006,2319,37,85803,Delivered"
"LINE003210,PO00637,MED010,2324,38,88312,Delivered"
"LINE003211,PO00637,MED088,961,95,91295,Delivered"
"LINE003212,PO00638,MED005,2307,33,76131,Delivered"
"LINE003213,PO00638,MED083,913,181,165253,Delivered"
"LINE003214,PO00638,MED086,943,89,83927,Delivered"
"LINE003215,PO00638,MED089,901,33,29733,Delivered"
"LINE003216,PO00639,MED008,2363,25,59075,Delivered"
"LINE003217,PO00639,MED009,1865,38,70870,Delivered"
"LINE003218,PO00639,MED062,2321,73,169433,Delivered"
"LINE003219,PO00639,MED065,2383,37,88171,Delivered"
"LINE003220,PO00639,MED069,2314,93,215202,Delivered"
"LINE003221,PO00640,MED011,2315,210,486150,Delivered"
"LINE003222,PO00640,MED018,2279,465,1059735,Delivered"
"LINE003223,PO00640,MED029,950,560,532000,Delivered"
"LINE003224,PO00640,MED039,880,349,307120,Delivered"
"LINE003225,PO00640,MED041,955,336,320880,Delivered"
"LINE003226,PO00640,MED074,307,511,156877,Delivered"
"LINE003227,PO00640,MED094,296,1362,403152,Delivered"
"LINE003228,PO00640,MED095,313,792,247896,Delivered"
"LINE003229,PO00641,MED012,2447,229,560363,Delivered"
"LINE003230,PO00641,MED014,2354,337,793298,Delivered"
"LINE003231,PO00641,MED021,325,240,78000,Delivered"
"LINE003232,PO00641,MED043,917,50,45850,Delivered"
"LINE003233,PO00641,MED047,866,118,102188,Delivered"
"LINE003234,PO00642,MED013,2125,388,824500,Delivered"
"LINE003235,PO00642,MED027,914,524,478936,Delivered"
"LINE003236,PO00642,MED035,910,612,556920,Delivered"
"LINE003237,PO00642,MED040,900,160,144000,Delivered"
"LINE003238,PO00642,MED051,937,304,284848,Delivered"
"LINE003239,PO00642,MED052,875,92,80500,Delivered"
"LINE003240,PO00642,MED060,892,93,82956,Delivered"
"LINE003241,PO00642,MED075,338,301,101738,Delivered"
"LINE003242,PO00643,MED015,2233,423,944559,Delivered"
"LINE003243,PO00643,MED016,2231,493,1099883,Delivered"
"LINE003244,PO00643,MED020,2191,356,779996,Delivered"
"LINE003245,PO00643,MED033,954,239,228006,Delivered"
"LINE003246,PO00643,MED036,894,393,351342,Delivered"
"LINE003247,PO00643,MED076,314,345,108330,Delivered"
"LINE003248,PO00643,MED091,340,1352,459680,Delivered"
"LINE003249,PO00644,MED017,2332,373,869836,Delivered"
"LINE003250,PO00644,MED022,352,393,138336,Delivered"
"LINE003251,PO00644,MED044,952,358,340816,Delivered"
"LINE003252,PO00645,MED019,2281,271,618151,Delivered"
"LINE003253,PO00645,MED023,318,101,32118,Delivered"
"LINE003254,PO00645,MED024,2201,332,730732,Delivered"
"LINE003255,PO00645,MED031,898,525,471450,Delivered"
"LINE003256,PO00645,MED034,911,736,670496,Delivered"
"LINE003257,PO00645,MED053,964,131,126284,Delivered"
"LINE003258,PO00645,MED054,910,303,275730,Delivered"
"LINE003259,PO00645,MED071,324,319,103356,Delivered"
"LINE003260,PO00645,MED073,316,505,159580,Delivered"
"LINE003261,PO00645,MED079,334,266,88844,Delivered"
"LINE003262,PO00645,MED093,321,1286,412806,Delivered"
"LINE003263,PO00645,MED097,305,518,157990,Delivered"
"LINE003264,PO00645,MED099,300,478,143400,Delivered"
"LINE003265,PO00646,MED025,328,315,103320,Delivered"
"LINE003266,PO00646,MED030,903,731,660093,Delivered"
"LINE003267,PO00646,MED032,894,749,669606,Delivered"
"LINE003268,PO00646,MED058,935,89,83215,Delivered"
"LINE003269,PO00646,MED072,319,320,102080,Delivered"
"LINE003270,PO00647,MED026,874,610,533140,Delivered"
"LINE003271,PO00647,MED028,964,108,104112,Delivered"
"LINE003272,PO00647,MED037,891,84,74844,Delivered"
"LINE003273,PO00647,MED045,989,196,193844,Delivered"
"LINE003274,PO00647,MED049,958,43,41194,Delivered"
"LINE003275,PO00647,MED050,938,271,254198,Delivered"
"LINE003276,PO00647,MED092,290,847,245630,Delivered"
"LINE003277,PO00647,MED096,326,491,160066,Delivered"
"LINE003278,PO00647,MED098,348,388,135024,Delivered"
"LINE003279,PO00648,MED038,932,273,254436,Delivered"
"LINE003280,PO00648,MED055,893,74,66082,Delivered"
"LINE003281,PO00648,MED057,903,120,108360,Delivered"
"LINE003282,PO00648,MED080,302,237,71574,Delivered"
"LINE003283,PO00649,MED042,887,164,145468,Delivered"
"LINE003284,PO00649,MED046,897,303,271791,Delivered"
"LINE003285,PO00649,MED048,962,345,331890,Delivered"
"LINE003286,PO00649,MED059,942,41,38622,Delivered"
"LINE003287,PO00649,MED077,309,387,119583,Delivered"
"LINE003288,PO00650,MED056,925,245,226625,Delivered"
"LINE003289,PO00650,MED078,350,102,35700,Delivered"
"LINE003290,PO00650,MED100,328,330,108240,Delivered"
"LINE003291,PO00651,MED061,2283,23,52509,Delivered"
"LINE003292,PO00651,MED066,2315,109,252335,Delivered"
"LINE003293,PO00651,MED085,882,69,60858,Delivered"
"LINE003294,PO00652,MED063,1777,112,199024,Delivered"
"LINE003295,PO00652,MED081,966,148,142968,Delivered"
"LINE003296,PO00652,MED082,918,65,59670,Delivered"
"LINE003297,PO00652,MED084,917,39,35763,Delivered"
"LINE003298,PO00653,MED064,2305,82,189010,Delivered"
"LINE003299,PO00654,MED087,907,113,102491,Delivered"
"LINE003300,PO00654,MED090,907,112,101584,Delivered"
"LINE003301,PO00655,MED001,2493,43,107199,Delivered"
"LINE003302,PO00655,MED002,1870,29,54230,Delivered"
"LINE003303,PO00655,MED064,2342,82,192044,Delivered"
"LINE003304,PO00655,MED088,955,95,90725,Delivered"
"LINE003305,PO00656,MED003,2290,22,50380,Delivered"
"LINE003306,PO00656,MED081,950,148,140600,Delivered"
"LINE003307,PO00656,MED082,939,65,61035,Delivered"
"LINE003308,PO00656,MED085,920,69,63480,Delivered"
"LINE003309,PO00656,MED089,930,33,30690,Delivered"
"LINE003310,PO00657,MED004,2239,35,78365,Delivered"
"LINE003311,PO00657,MED063,1749,112,195888,Delivered"
"LINE003312,PO00657,MED069,2300,93,213900,Delivered"
"LINE003313,PO00658,MED005,2321,33,76593,Delivered"
"LINE003314,PO00658,MED062,2096,73,153008,Delivered"
"LINE003315,PO00658,MED065,2313,37,85581,Delivered"
"LINE003316,PO00658,MED084,929,39,36231,Delivered"
"LINE003317,PO00659,MED006,2255,37,83435,Delivered"
"LINE003318,PO00659,MED009,2181,38,82878,Delivered"
"LINE003319,PO00659,MED083,938,181,169778,Delivered"
"LINE003320,PO00659,MED087,894,113,101022,Delivered"
"LINE003321,PO00660,MED007,2351,25,58775,Delivered"
"LINE003322,PO00660,MED008,2321,25,58025,Delivered"
"LINE003323,PO00660,MED090,976,112,109312,Delivered"
"LINE003324,PO00661,MED010,2308,38,87704,Delivered"
"LINE003325,PO00661,MED086,923,89,82147,Delivered"
"LINE003326,PO00662,MED011,2217,210,465570,Delivered"
"LINE003327,PO00662,MED029,914,560,511840,Delivered"
"LINE003328,PO00662,MED048,888,345,306360,Delivered"
"LINE003329,PO00662,MED071,338,319,107822,Delivered"
"LINE003330,PO00662,MED077,324,387,125388,Delivered"
"LINE003331,PO00662,MED092,302,847,255794,Delivered"
"LINE003332,PO00662,MED100,336,330,110880,Delivered"
"LINE003333,PO00663,MED012,2220,229,508380,Delivered"
"LINE003334,PO00663,MED014,2272,337,765664,Delivered"
"LINE003335,PO00663,MED017,2337,373,871701,Delivered"
"LINE003336,PO00663,MED022,324,393,127332,Delivered"
"LINE003337,PO00663,MED033,928,239,221792,Delivered"
"LINE003338,PO00663,MED037,927,84,77868,Delivered"
"LINE003339,PO00663,MED040,861,160,137760,Delivered"
"LINE003340,PO00663,MED052,908,92,83536,Delivered"
"LINE003341,PO00663,MED054,932,303,282396,Delivered"
"LINE003342,PO00663,MED091,348,1352,470496,Delivered"
"LINE003343,PO00664,MED013,1931,388,749228,Delivered"
"LINE003344,PO00664,MED031,892,525,468300,Delivered"
"LINE003345,PO00664,MED038,981,273,267813,Delivered"
"LINE003346,PO00664,MED045,981,196,192276,Delivered"
"LINE003347,PO00664,MED046,895,303,271185,Delivered"
"LINE003348,PO00664,MED053,912,131,119472,Delivered"
"LINE003349,PO00664,MED073,297,505,149985,Delivered"
"LINE003350,PO00664,MED074,352,511,179872,Delivered"
"LINE003351,PO00664,MED075,343,301,103243,Delivered"
"LINE003352,PO00664,MED093,326,1286,419236,Delivered"
"LINE003353,PO00665,MED015,2383,423,1008009,Delivered"
"LINE003354,PO00665,MED018,1886,465,876990,Delivered"
"LINE003355,PO00665,MED042,943,164,154652,Delivered"
"LINE003356,PO00665,MED051,936,304,284544,Delivered"
"LINE003357,PO00665,MED095,326,792,258192,Delivered"
"LINE003358,PO00665,MED096,313,491,153683,Delivered"
"LINE003359,PO00666,MED016,2167,493,1068331,Delivered"
"LINE003360,PO00666,MED021,351,240,84240,Delivered"
"LINE003361,PO00666,MED027,976,524,511424,Delivered"
"LINE003362,PO00666,MED030,942,731,688602,Delivered"
"LINE003363,PO00666,MED034,932,736,685952,Delivered"
"LINE003364,PO00666,MED035,912,612,558144,Delivered"
"LINE003365,PO00666,MED044,960,358,343680,Delivered"
"LINE003366,PO00666,MED072,293,320,93760,Delivered"
"LINE003367,PO00666,MED080,313,237,74181,Delivered"
"LINE003368,PO00667,MED019,2128,271,576688,Delivered"
"LINE003369,PO00667,MED098,318,388,123384,Delivered"
"LINE003370,PO00668,MED020,2186,356,778216,Delivered"
"LINE003371,PO00668,MED024,2251,332,747332,Delivered"
"LINE003372,PO00668,MED039,952,349,332248,Delivered"
"LINE003373,PO00668,MED050,922,271,249862,Delivered"
"LINE003374,PO00668,MED058,929,89,82681,Delivered"
"LINE003375,PO00668,MED078,311,102,31722,Delivered"
"LINE003376,PO00669,MED023,319,101,32219,Delivered"
"LINE003377,PO00669,MED059,947,41,38827,Delivered"
"LINE003378,PO00669,MED094,333,1362,453546,Delivered"
"LINE003379,PO00670,MED025,335,315,105525,Delivered"
"LINE003380,PO00670,MED041,931,336,312816,Delivered"
"LINE003381,PO00670,MED043,904,50,45200,Delivered"
"LINE003382,PO00670,MED055,923,74,68302,Delivered"
"LINE003383,PO00670,MED060,893,93,83049,Delivered"
"LINE003384,PO00670,MED079,312,266,82992,Delivered"
"LINE003385,PO00670,MED097,325,518,168350,Delivered"
"LINE003386,PO00671,MED026,887,610,541070,Delivered"
"LINE003387,PO00671,MED047,893,118,105374,Delivered"
"LINE003388,PO00671,MED056,910,245,222950,Delivered"
"LINE003389,PO00671,MED099,320,478,152960,Delivered"
"LINE003390,PO00672,MED028,885,108,95580,Delivered"
"LINE003391,PO00672,MED032,953,749,713797,Delivered"
"LINE003392,PO00672,MED036,903,393,354879,Delivered"
"LINE003393,PO00672,MED049,875,43,37625,Delivered"
"LINE003394,PO00672,MED057,886,120,106320,Delivered"
"LINE003395,PO00672,MED076,321,345,110745,Delivered"
"LINE003396,PO00673,MED061,2335,23,53705,Delivered"
"LINE003397,PO00673,MED066,2371,109,258439,Delivered"
"LINE003398,PO00673,MED068,2227,53,118031,Delivered"
"LINE003399,PO00673,MED070,2284,81,185004,Delivered"
"LINE003400,PO00674,MED067,2318,63,146034,Delivered"
"LINE003401,PO00675,MED001,2302,43,98986,Delivered"
"LINE003402,PO00675,MED005,2357,33,77781,Delivered"
"LINE003403,PO00675,MED069,2306,93,214458,Delivered"
"LINE003404,PO00675,MED070,2444,81,197964,Delivered"
"LINE003405,PO00675,MED085,938,69,64722,Delivered"
"LINE003406,PO00676,MED002,2304,29,66816,Delivered"
"LINE003407,PO00676,MED009,2322,38,88236,Delivered"
"LINE003408,PO00676,MED062,2285,73,166805,Delivered"
"LINE003409,PO00677,MED003,2207,22,48554,Delivered"
"LINE003410,PO00677,MED010,2301,38,87438,Delivered"
"LINE003411,PO00677,MED067,2324,63,146412,Delivered"
"LINE003412,PO00677,MED083,915,181,165615,Delivered"
"LINE003413,PO00678,MED004,2357,35,82495,Delivered"
"LINE003414,PO00678,MED082,950,65,61750,Delivered"
"LINE003415,PO00679,MED006,2274,37,84138,Delivered"
"LINE003416,PO00679,MED065,2386,37,88282,Delivered"
"LINE003417,PO00679,MED087,927,113,104751,Delivered"
"LINE003418,PO00680,MED007,2279,25,56975,Delivered"
"LINE003419,PO00680,MED063,2247,112,251664,Delivered"
"LINE003420,PO00680,MED084,872,39,34008,Delivered"
"LINE003421,PO00680,MED088,953,95,90535,Delivered"
"LINE003422,PO00680,MED089,938,33,30954,Delivered"
"LINE003423,PO00681,MED008,2242,25,56050,Delivered"
"LINE003424,PO00681,MED061,2292,23,52716,Delivered"
"LINE003425,PO00681,MED086,890,89,79210,Delivered"
"LINE003426,PO00681,MED090,905,112,101360,Delivered"
"LINE003427,PO00682,MED011,2370,210,497700,Delivered"
"LINE003428,PO00682,MED019,2322,271,629262,Delivered"
"LINE003429,PO00682,MED024,2358,332,782856,Delivered"
"LINE003430,PO00682,MED029,898,560,502880,Delivered"
"LINE003431,PO00682,MED078,286,102,29172,Delivered"
"LINE003432,PO00682,MED094,324,1362,441288,Delivered"
"LINE003433,PO00683,MED012,2412,229,552348,Delivered"
"LINE003434,PO00683,MED013,2083,388,808204,Delivered"
"LINE003435,PO00683,MED016,2247,493,1107771,Delivered"
"LINE003436,PO00683,MED018,1771,465,823515,Delivered"
"LINE003437,PO00683,MED023,315,101,31815,Delivered"
"LINE003438,PO00683,MED045,954,196,186984,Delivered"
