"TransactionID,TransactionDate,HospitalID,ProductID,BatchNumber,TransactionType,Quantity,ReferenceID,DeliveryStatus"
"REC002984,2025-07-23,H010,MED028,B102866,Receipt,894,PO00593,On Time"
"REC002985,2025-07-23,H010,MED032,B915864,Receipt,894,PO00593,On Time"
"REC002986,2025-07-23,H010,MED042,B124042,Receipt,836,PO00593,On Time"
"REC002987,2025-07-23,H010,MED047,B872332,Receipt,931,PO00593,On Time"
"REC002988,2025-07-23,H010,MED053,B676515,Receipt,937,PO00593,On Time"
"REC002989,2025-07-23,H010,MED054,B674887,Receipt,913,PO00593,On Time"
"REC002990,2025-07-23,H010,MED075,B909359,Receipt,309,PO00593,On Time"
"REC002991,2025-07-23,H010,MED076,B330780,Receipt,310,PO00593,On Time"
"REC002992,2025-07-23,H010,MED077,B899180,Receipt,305,PO00593,On Time"
"REC002993,2025-07-23,H010,MED078,B492179,Receipt,299,PO00593,On Time"
"REC002994,2025-07-23,H010,MED080,B623293,Receipt,313,PO00593,On Time"
"REC002995,2025-07-23,H010,MED096,B245281,Receipt,318,PO00593,On Time"
"REC002996,2025-08-05,H010,MED029,B897388,Receipt,899,PO00594,Delayed"
"REC002997,2025-08-05,H010,MED050,B336495,Receipt,922,PO00594,Delayed"
"REC002998,2025-08-05,H010,MED059,B345984,Receipt,927,PO00594,Delayed"
"REC002999,2025-07-08,H010,MED082,B157062,Receipt,929,PO00595,On Time"
"REC003000,2025-07-08,H010,MED085,B851393,Receipt,931,PO00595,On Time"
"REC003001,2025-10-07,H001,MED001,B210268,Receipt,2341,PO00596,On Time"
"REC003002,2025-10-07,H001,MED063,B118070,Receipt,2331,PO00596,On Time"
"REC003003,2025-10-07,H001,MED070,B170313,Receipt,2322,PO00596,On Time"
"REC003004,2025-10-07,H001,MED082,B406063,Receipt,930,PO00596,On Time"
"REC003005,2025-10-08,H001,MED002,B187498,Receipt,2304,PO00597,On Time"
"REC003006,2025-10-08,H001,MED005,B358795,Receipt,2321,PO00597,On Time"
"REC003007,2025-10-08,H001,MED085,B472370,Receipt,958,PO00597,On Time"
"REC003008,2025-10-04,H001,MED003,B429365,Receipt,2337,PO00598,On Time"
"REC003009,2025-10-04,H001,MED064,B258823,Receipt,2229,PO00598,On Time"
"REC003010,2025-10-04,H001,MED066,B997059,Receipt,2241,PO00598,On Time"
"REC003011,2025-10-04,H001,MED081,B547556,Receipt,969,PO00598,On Time"
"REC003012,2025-10-04,H001,MED083,B555968,Receipt,907,PO00598,On Time"
"REC003013,2025-10-05,H001,MED004,B203355,Receipt,2280,PO00599,On Time"
"REC003014,2025-10-05,H001,MED009,B339931,Receipt,2227,PO00599,On Time"
"REC003015,2025-10-05,H001,MED010,B877089,Receipt,2286,PO00599,On Time"
"REC003016,2025-10-05,H001,MED065,B542905,Receipt,2278,PO00599,On Time"
"REC003017,2025-10-05,H001,MED087,B291962,Receipt,917,PO00599,On Time"
"REC003018,2025-10-04,H001,MED006,B249503,Receipt,2346,PO00600,On Time"
"REC003019,2025-10-04,H001,MED061,B218015,Receipt,2275,PO00600,On Time"
"REC003020,2025-10-04,H001,MED089,B251836,Receipt,911,PO00600,On Time"
"REC003021,2025-10-05,H001,MED007,B691723,Receipt,2347,PO00601,On Time"
"REC003022,2025-10-05,H001,MED008,B665894,Receipt,2312,PO00601,On Time"
"REC003023,2025-10-05,H001,MED067,B584299,Receipt,2289,PO00601,On Time"
"REC003024,2025-10-05,H001,MED086,B651951,Receipt,915,PO00601,On Time"
"REC003025,2025-10-25,H001,MED011,B996942,Receipt,2315,PO00602,On Time"
"REC003026,2025-10-25,H001,MED031,B388249,Receipt,920,PO00602,On Time"
"REC003027,2025-10-25,H001,MED032,B554589,Receipt,925,PO00602,On Time"
"REC003028,2025-10-25,H001,MED038,B937291,Receipt,911,PO00602,On Time"
"REC003029,2025-10-25,H001,MED059,B920260,Receipt,915,PO00602,On Time"
"REC003030,2025-10-25,H001,MED092,B906790,Receipt,311,PO00602,On Time"
"REC003031,2025-11-03,H001,MED012,B905889,Receipt,2288,PO00603,Delayed"
"REC003032,2025-11-03,H001,MED016,B567281,Receipt,2255,PO00603,Delayed"
"REC003033,2025-11-03,H001,MED017,B532315,Receipt,2324,PO00603,Delayed"
"REC003034,2025-11-03,H001,MED036,B840976,Receipt,901,PO00603,Delayed"
"REC003035,2025-11-03,H001,MED091,B712956,Receipt,326,PO00603,Delayed"
"REC003036,2025-11-03,H001,MED094,B930857,Receipt,293,PO00603,Delayed"
"REC003037,2025-11-03,H001,MED096,B844086,Receipt,312,PO00603,Delayed"
"REC003038,2025-10-21,H001,MED013,B371836,Receipt,2351,PO00604,On Time"
"REC003039,2025-10-21,H001,MED020,B234633,Receipt,2248,PO00604,On Time"
"REC003040,2025-10-21,H001,MED023,B301664,Receipt,340,PO00604,On Time"
"REC003041,2025-10-21,H001,MED039,B481050,Receipt,890,PO00604,On Time"
"REC003042,2025-10-21,H001,MED073,B311810,Receipt,346,PO00604,On Time"
"REC003043,2025-10-21,H001,MED077,B850201,Receipt,313,PO00604,On Time"
"REC003044,2025-10-23,H001,MED014,B323165,Receipt,2284,PO00605,On Time"
"REC003045,2025-10-23,H001,MED026,B872838,Receipt,900,PO00605,On Time"
"REC003046,2025-10-23,H001,MED045,B654594,Receipt,943,PO00605,On Time"
"REC003047,2025-10-23,H001,MED058,B405628,Receipt,938,PO00605,On Time"
"REC003048,2025-10-23,H001,MED099,B664242,Receipt,332,PO00605,On Time"
"REC003049,2025-11-03,H001,MED015,B453531,Receipt,2138,PO00606,On Time"
"REC003050,2025-11-03,H001,MED019,B236330,Receipt,2356,PO00606,On Time"
"REC003051,2025-11-03,H001,MED028,B264899,Receipt,860,PO00606,On Time"
"REC003052,2025-11-03,H001,MED033,B890180,Receipt,942,PO00606,On Time"
"REC003053,2025-11-03,H001,MED044,B373255,Receipt,941,PO00606,On Time"
"REC003054,2025-11-03,H001,MED047,B391999,Receipt,939,PO00606,On Time"
"REC003055,2025-11-03,H001,MED049,B768234,Receipt,942,PO00606,On Time"
"REC003056,2025-11-03,H001,MED051,B177505,Receipt,950,PO00606,On Time"
"REC003057,2025-11-03,H001,MED054,B500109,Receipt,899,PO00606,On Time"
"REC003058,2025-11-03,H001,MED057,B727234,Receipt,935,PO00606,On Time"
"REC003059,2025-11-03,H001,MED060,B559451,Receipt,976,PO00606,On Time"
"REC003060,2025-11-03,H001,MED075,B727769,Receipt,332,PO00606,On Time"
"REC003061,2025-11-03,H001,MED076,B283062,Receipt,296,PO00606,On Time"
"REC003062,2025-11-03,H001,MED095,B969474,Receipt,310,PO00606,On Time"
"REC003063,2025-10-23,H001,MED018,B476896,Receipt,2350,PO00607,On Time"
"REC003064,2025-10-23,H001,MED042,B418394,Receipt,972,PO00607,On Time"
"REC003065,2025-10-23,H001,MED100,B825256,Receipt,316,PO00607,On Time"
"REC003066,2025-10-28,H001,MED021,B130535,Receipt,300,PO00608,On Time"
"REC003067,2025-10-28,H001,MED027,B835716,Receipt,906,PO00608,On Time"
"REC003068,2025-10-28,H001,MED035,B314283,Receipt,958,PO00608,On Time"
"REC003069,2025-10-28,H001,MED041,B710490,Receipt,889,PO00608,On Time"
"REC003070,2025-10-28,H001,MED050,B757917,Receipt,931,PO00608,On Time"
"REC003071,2025-10-23,H001,MED022,B747972,Receipt,345,PO00609,On Time"
"REC003072,2025-10-23,H001,MED025,B318126,Receipt,338,PO00609,On Time"
"REC003073,2025-10-23,H001,MED029,B515515,Receipt,974,PO00609,On Time"
"REC003074,2025-10-23,H001,MED034,B979989,Receipt,885,PO00609,On Time"
"REC003075,2025-10-23,H001,MED046,B473616,Receipt,902,PO00609,On Time"
"REC003076,2025-10-23,H001,MED048,B690978,Receipt,888,PO00609,On Time"
"REC003077,2025-10-23,H001,MED071,B213632,Receipt,344,PO00609,On Time"
"REC003078,2025-10-23,H001,MED072,B711523,Receipt,339,PO00609,On Time"
"REC003079,2025-10-23,H001,MED080,B612153,Receipt,364,PO00609,On Time"
"REC003080,2025-10-23,H001,MED097,B695468,Receipt,333,PO00609,On Time"
"REC003081,2025-10-23,H001,MED098,B734736,Receipt,337,PO00609,On Time"
"REC003082,2025-11-11,H001,MED024,B723094,Receipt,2313,PO00610,On Time"
"REC003083,2025-11-11,H001,MED030,B981691,Receipt,946,PO00610,On Time"
"REC003084,2025-11-11,H001,MED043,B314835,Receipt,970,PO00610,On Time"
"REC003085,2025-11-11,H001,MED055,B250810,Receipt,911,PO00610,On Time"
"REC003086,2025-11-11,H001,MED074,B970045,Receipt,307,PO00610,On Time"
"REC003087,2025-11-11,H001,MED078,B120056,Receipt,345,PO00610,On Time"
"REC003088,2025-11-11,H001,MED079,B765022,Receipt,316,PO00610,On Time"
"REC003089,2025-11-04,H001,MED037,B998613,Receipt,916,PO00611,On Time"
"REC003090,2025-11-04,H001,MED040,B713333,Receipt,914,PO00611,On Time"
"REC003091,2025-11-04,H001,MED052,B138467,Receipt,943,PO00611,On Time"
"REC003092,2025-11-04,H001,MED056,B469599,Receipt,871,PO00611,On Time"
"REC003093,2025-11-04,H001,MED093,B231484,Receipt,320,PO00611,On Time"
"REC003094,2025-10-23,H001,MED053,B710704,Receipt,935,PO00612,On Time"
"REC003095,2025-10-04,H001,MED062,B465890,Receipt,2351,PO00613,On Time"
"REC003096,2025-10-04,H001,MED068,B766326,Receipt,2264,PO00613,On Time"
"REC003097,2025-10-04,H001,MED088,B990123,Receipt,884,PO00613,On Time"
"REC003098,2025-10-04,H001,MED090,B979090,Receipt,963,PO00613,On Time"
"REC003099,2025-10-04,H001,MED069,B805660,Receipt,2216,PO00614,On Time"
"REC003100,2025-10-04,H001,MED084,B834965,Receipt,951,PO00614,On Time"
"REC003101,2025-10-04,H002,MED001,B940530,Receipt,2344,PO00615,On Time"
"REC003102,2025-10-04,H002,MED068,B164323,Receipt,2303,PO00615,On Time"
"REC003103,2025-10-04,H002,MED088,B274944,Receipt,923,PO00615,On Time"
"REC003104,2025-10-04,H002,MED089,B302967,Receipt,898,PO00615,On Time"
"REC003105,2025-10-05,H002,MED002,B766490,Receipt,2370,PO00616,Delayed"
"REC003106,2025-10-05,H002,MED006,B625830,Receipt,2395,PO00616,Delayed"
"REC003107,2025-10-05,H002,MED084,B910951,Receipt,920,PO00616,Delayed"
"REC003108,2025-10-07,H002,MED003,B252617,Receipt,2371,PO00617,On Time"
"REC003109,2025-10-07,H002,MED061,B699991,Receipt,2232,PO00617,On Time"
"REC003110,2025-10-07,H002,MED064,B890756,Receipt,2215,PO00617,On Time"
"REC003111,2025-10-07,H002,MED065,B784106,Receipt,2301,PO00617,On Time"
"REC003112,2025-10-07,H002,MED069,B954016,Receipt,2311,PO00617,On Time"
"REC003113,2025-10-08,H002,MED004,B138102,Receipt,2332,PO00618,Delayed"
"REC003114,2025-10-08,H002,MED083,B192263,Receipt,934,PO00618,Delayed"
"REC003115,2025-10-04,H002,MED005,B279208,Receipt,2242,PO00619,On Time"
"REC003116,2025-10-04,H002,MED070,B656542,Receipt,2266,PO00619,On Time"
"REC003117,2025-10-04,H002,MED081,B243026,Receipt,911,PO00619,On Time"
"REC003118,2025-10-07,H002,MED007,B905497,Receipt,2346,PO00620,On Time"
"REC003119,2025-10-07,H002,MED009,B977699,Receipt,2276,PO00620,On Time"
"REC003120,2025-10-07,H002,MED067,B932946,Receipt,2137,PO00620,On Time"
"REC003121,2025-10-07,H002,MED090,B184291,Receipt,881,PO00620,On Time"
"REC003122,2025-10-08,H002,MED008,B128295,Receipt,2238,PO00621,On Time"
"REC003123,2025-10-08,H002,MED010,B334677,Receipt,2233,PO00621,On Time"
"REC003124,2025-10-08,H002,MED062,B216421,Receipt,2217,PO00621,On Time"
"REC003125,2025-10-08,H002,MED063,B962557,Receipt,2295,PO00621,On Time"
"REC003126,2025-10-08,H002,MED085,B367552,Receipt,957,PO00621,On Time"
"REC003127,2025-10-25,H002,MED011,B639773,Receipt,2335,PO00622,On Time"
"REC003128,2025-10-25,H002,MED023,B790907,Receipt,357,PO00622,On Time"
"REC003129,2025-10-25,H002,MED057,B672203,Receipt,965,PO00622,On Time"
"REC003130,2025-10-25,H002,MED097,B820670,Receipt,322,PO00622,On Time"
"REC003131,2025-11-01,H002,MED012,B130355,Receipt,2260,PO00623,Delayed"
"REC003132,2025-11-01,H002,MED016,B292714,Receipt,2283,PO00623,Delayed"
"REC003133,2025-11-01,H002,MED020,B260775,Receipt,1902,PO00623,Delayed"
"REC003134,2025-11-01,H002,MED030,B263273,Receipt,867,PO00623,Delayed"
"REC003135,2025-11-01,H002,MED048,B151745,Receipt,969,PO00623,Delayed"
"REC003136,2025-11-01,H002,MED058,B631849,Receipt,916,PO00623,Delayed"
"REC003137,2025-11-01,H002,MED092,B695603,Receipt,288,PO00623,Delayed"
"REC003138,2025-10-23,H002,MED013,B663586,Receipt,1691,PO00624,On Time"
"REC003139,2025-10-23,H002,MED017,B738353,Receipt,2241,PO00624,On Time"
"REC003140,2025-10-23,H002,MED019,B986089,Receipt,2330,PO00624,On Time"
"REC003141,2025-10-23,H002,MED028,B932972,Receipt,954,PO00624,On Time"
"REC003142,2025-10-23,H002,MED039,B350875,Receipt,938,PO00624,On Time"
"REC003143,2025-10-23,H002,MED040,B465340,Receipt,862,PO00624,On Time"
"REC003144,2025-10-23,H002,MED079,B599097,Receipt,295,PO00624,On Time"
"REC003145,2025-10-23,H002,MED093,B155318,Receipt,327,PO00624,On Time"
"REC003146,2025-10-23,H002,MED096,B295716,Receipt,316,PO00624,On Time"
"REC003147,2025-10-23,H002,MED098,B562120,Receipt,307,PO00624,On Time"
"REC003148,2025-10-23,H002,MED100,B808533,Receipt,347,PO00624,On Time"
"REC003149,2025-10-23,H002,MED014,B313920,Receipt,1922,PO00625,On Time"
"REC003150,2025-10-23,H002,MED015,B753983,Receipt,2325,PO00625,On Time"
"REC003151,2025-10-23,H002,MED046,B517170,Receipt,974,PO00625,On Time"
"REC003152,2025-10-23,H002,MED051,B572930,Receipt,984,PO00625,On Time"
"REC003153,2025-10-23,H002,MED059,B126069,Receipt,924,PO00625,On Time"
"REC003154,2025-10-23,H002,MED073,B872042,Receipt,306,PO00625,On Time"
"REC003155,2025-10-23,H002,MED078,B879554,Receipt,321,PO00625,On Time"
"REC003156,2025-10-23,H002,MED095,B191751,Receipt,323,PO00625,On Time"
"REC003157,2025-10-21,H002,MED018,B601108,Receipt,2204,PO00626,On Time"
"REC003158,2025-10-21,H002,MED042,B728861,Receipt,943,PO00626,On Time"
"REC003159,2025-10-21,H002,MED043,B779574,Receipt,915,PO00626,On Time"
"REC003160,2025-10-21,H002,MED044,B682531,Receipt,916,PO00626,On Time"
"REC003161,2025-10-21,H002,MED055,B729474,Receipt,944,PO00626,On Time"
"REC003162,2025-10-21,H002,MED056,B321897,Receipt,862,PO00626,On Time"
"REC003163,2025-10-21,H002,MED074,B142078,Receipt,321,PO00626,On Time"
"REC003164,2025-10-21,H002,MED075,B429588,Receipt,341,PO00626,On Time"
"REC003165,2025-10-21,H002,MED077,B632295,Receipt,328,PO00626,On Time"
"REC003166,2025-10-23,H002,MED021,B730075,Receipt,333,PO00627,On Time"
"REC003167,2025-10-23,H002,MED025,B578007,Receipt,317,PO00627,On Time"
"REC003168,2025-10-23,H002,MED032,B136187,Receipt,903,PO00627,On Time"
"REC003169,2025-10-23,H002,MED033,B686165,Receipt,930,PO00627,On Time"
"REC003170,2025-10-23,H002,MED060,B696562,Receipt,915,PO00627,On Time"
"REC003171,2025-10-23,H002,MED072,B105287,Receipt,291,PO00627,On Time"
"REC003172,2025-10-23,H002,MED022,B644447,Receipt,327,PO00628,On Time"
"REC003173,2025-10-23,H002,MED037,B106949,Receipt,893,PO00628,On Time"
"REC003174,2025-10-23,H002,MED041,B750199,Receipt,951,PO00628,On Time"
"REC003175,2025-10-23,H002,MED053,B345121,Receipt,938,PO00628,On Time"
"REC003176,2025-10-23,H002,MED076,B872608,Receipt,315,PO00628,On Time"
"REC003177,2025-10-23,H002,MED091,B532882,Receipt,312,PO00628,On Time"
"REC003178,2025-10-23,H002,MED094,B306988,Receipt,302,PO00628,On Time"
"REC003179,2025-10-23,H002,MED099,B232717,Receipt,348,PO00628,On Time"
"REC003180,2025-11-01,H002,MED024,B538661,Receipt,2423,PO00629,On Time"
"REC003181,2025-11-01,H002,MED029,B374907,Receipt,923,PO00629,On Time"
"REC003182,2025-11-01,H002,MED054,B760482,Receipt,973,PO00629,On Time"
"REC003183,2025-11-01,H002,MED080,B618545,Receipt,301,PO00629,On Time"
"REC003184,2025-11-03,H002,MED026,B161813,Receipt,912,PO00630,On Time"
"REC003185,2025-11-03,H002,MED027,B686580,Receipt,949,PO00630,On Time"
"REC003186,2025-11-03,H002,MED052,B735605,Receipt,914,PO00630,On Time"
"REC003187,2025-11-04,H002,MED031,B931538,Receipt,898,PO00631,On Time"
"REC003188,2025-11-04,H002,MED034,B960395,Receipt,912,PO00631,On Time"
"REC003189,2025-11-04,H002,MED035,B381342,Receipt,897,PO00631,On Time"
"REC003190,2025-11-04,H002,MED036,B585450,Receipt,942,PO00631,On Time"
"REC003191,2025-11-04,H002,MED047,B441396,Receipt,877,PO00631,On Time"
"REC003192,2025-11-04,H002,MED071,B814743,Receipt,313,PO00631,On Time"
"REC003193,2025-11-11,H002,MED038,B880722,Receipt,901,PO00632,On Time"
"REC003194,2025-11-11,H002,MED045,B463714,Receipt,945,PO00632,On Time"
"REC003195,2025-11-11,H002,MED049,B503704,Receipt,908,PO00632,On Time"
"REC003196,2025-11-11,H002,MED050,B480975,Receipt,892,PO00632,On Time"
"REC003197,2025-10-04,H002,MED066,B899666,Receipt,2306,PO00633,On Time"
"REC003198,2025-10-04,H002,MED082,B692016,Receipt,866,PO00633,On Time"
"REC003199,2025-10-04,H002,MED086,B984152,Receipt,979,PO00633,On Time"
"REC003200,2025-10-05,H002,MED087,B465821,Receipt,893,PO00634,On Time"
"REC003201,2025-10-05,H003,MED001,B157545,Receipt,2310,PO00635,On Time"
"REC003202,2025-10-05,H003,MED007,B857907,Receipt,2244,PO00635,On Time"
"REC003203,2025-10-05,H003,MED068,B161665,Receipt,2346,PO00635,On Time"
"REC003204,2025-10-04,H003,MED002,B950163,Receipt,1902,PO00636,On Time"
"REC003205,2025-10-04,H003,MED004,B752026,Receipt,2310,PO00636,On Time"
"REC003206,2025-10-04,H003,MED067,B531413,Receipt,2171,PO00636,On Time"
"REC003207,2025-10-04,H003,MED070,B555699,Receipt,2258,PO00636,On Time"
"REC003208,2025-10-05,H003,MED003,B632954,Receipt,2327,PO00637,On Time"
"REC003209,2025-10-05,H003,MED006,B765755,Receipt,2319,PO00637,On Time"
"REC003210,2025-10-05,H003,MED010,B697135,Receipt,2324,PO00637,On Time"
"REC003211,2025-10-05,H003,MED088,B268383,Receipt,961,PO00637,On Time"
"REC003212,2025-10-07,H003,MED005,B906388,Receipt,2307,PO00638,On Time"
"REC003213,2025-10-07,H003,MED083,B169274,Receipt,913,PO00638,On Time"
"REC003214,2025-10-07,H003,MED086,B289004,Receipt,943,PO00638,On Time"
"REC003215,2025-10-07,H003,MED089,B580488,Receipt,901,PO00638,On Time"
"REC003216,2025-10-04,H003,MED008,B251878,Receipt,2363,PO00639,On Time"
"REC003217,2025-10-04,H003,MED009,B193501,Receipt,1865,PO00639,On Time"
"REC003218,2025-10-04,H003,MED062,B999005,Receipt,2321,PO00639,On Time"
"REC003219,2025-10-04,H003,MED065,B811998,Receipt,2383,PO00639,On Time"
"REC003220,2025-10-04,H003,MED069,B245271,Receipt,2314,PO00639,On Time"
"REC003221,2025-10-23,H003,MED011,B357009,Receipt,2315,PO00640,On Time"
"REC003222,2025-10-23,H003,MED018,B525037,Receipt,2279,PO00640,On Time"
"REC003223,2025-10-23,H003,MED029,B444138,Receipt,950,PO00640,On Time"
"REC003224,2025-10-23,H003,MED039,B221789,Receipt,880,PO00640,On Time"
"REC003225,2025-10-23,H003,MED041,B658296,Receipt,955,PO00640,On Time"
"REC003226,2025-10-23,H003,MED074,B427304,Receipt,307,PO00640,On Time"
"REC003227,2025-10-23,H003,MED094,B776555,Receipt,296,PO00640,On Time"
"REC003228,2025-10-23,H003,MED095,B943804,Receipt,313,PO00640,On Time"
"REC003229,2025-10-29,H003,MED012,B400709,Receipt,2447,PO00641,Delayed"
"REC003230,2025-10-29,H003,MED014,B283675,Receipt,2354,PO00641,Delayed"
"REC003231,2025-10-29,H003,MED021,B267292,Receipt,325,PO00641,Delayed"
"REC003232,2025-10-29,H003,MED043,B713217,Receipt,917,PO00641,Delayed"
"REC003233,2025-10-29,H003,MED047,B286833,Receipt,866,PO00641,Delayed"
"REC003234,2025-11-11,H003,MED013,B402950,Receipt,2125,PO00642,On Time"
"REC003235,2025-11-11,H003,MED027,B986040,Receipt,914,PO00642,On Time"
"REC003236,2025-11-11,H003,MED035,B677564,Receipt,910,PO00642,On Time"
"REC003237,2025-11-11,H003,MED040,B599137,Receipt,900,PO00642,On Time"
"REC003238,2025-11-11,H003,MED051,B850294,Receipt,937,PO00642,On Time"
"REC003239,2025-11-11,H003,MED052,B711600,Receipt,875,PO00642,On Time"
"REC003240,2025-11-11,H003,MED060,B729661,Receipt,892,PO00642,On Time"
"REC003241,2025-11-11,H003,MED075,B932974,Receipt,338,PO00642,On Time"
"REC003242,2025-10-25,H003,MED015,B209575,Receipt,2233,PO00643,On Time"
"REC003243,2025-10-25,H003,MED016,B870044,Receipt,2231,PO00643,On Time"
"REC003244,2025-10-25,H003,MED020,B890857,Receipt,2191,PO00643,On Time"
"REC003245,2025-10-25,H003,MED033,B397881,Receipt,954,PO00643,On Time"
"REC003246,2025-10-25,H003,MED036,B322320,Receipt,894,PO00643,On Time"
"REC003247,2025-10-25,H003,MED076,B125559,Receipt,314,PO00643,On Time"
"REC003248,2025-10-25,H003,MED091,B538755,Receipt,340,PO00643,On Time"
"REC003249,2025-10-23,H003,MED017,B139986,Receipt,2332,PO00644,On Time"
"REC003250,2025-10-23,H003,MED022,B360910,Receipt,352,PO00644,On Time"
"REC003251,2025-10-23,H003,MED044,B528988,Receipt,952,PO00644,On Time"
"REC003252,2025-11-03,H003,MED019,B745588,Receipt,2281,PO00645,On Time"
"REC003253,2025-11-03,H003,MED023,B989302,Receipt,318,PO00645,On Time"
"REC003254,2025-11-03,H003,MED024,B294269,Receipt,2201,PO00645,On Time"
"REC003255,2025-11-03,H003,MED031,B625910,Receipt,898,PO00645,On Time"
"REC003256,2025-11-03,H003,MED034,B201371,Receipt,911,PO00645,On Time"
"REC003257,2025-11-03,H003,MED053,B550348,Receipt,964,PO00645,On Time"
"REC003258,2025-11-03,H003,MED054,B909942,Receipt,910,PO00645,On Time"
"REC003259,2025-11-03,H003,MED071,B474999,Receipt,324,PO00645,On Time"
"REC003260,2025-11-03,H003,MED073,B773034,Receipt,316,PO00645,On Time"
"REC003261,2025-11-03,H003,MED079,B626684,Receipt,334,PO00645,On Time"
"REC003262,2025-11-03,H003,MED093,B476826,Receipt,321,PO00645,On Time"
"REC003263,2025-11-03,H003,MED097,B769648,Receipt,305,PO00645,On Time"
"REC003264,2025-11-03,H003,MED099,B384186,Receipt,300,PO00645,On Time"
"REC003265,2025-11-01,H003,MED025,B356713,Receipt,328,PO00646,On Time"
"REC003266,2025-11-01,H003,MED030,B655941,Receipt,903,PO00646,On Time"
"REC003267,2025-11-01,H003,MED032,B129402,Receipt,894,PO00646,On Time"
"REC003268,2025-11-01,H003,MED058,B993741,Receipt,935,PO00646,On Time"
"REC003269,2025-11-01,H003,MED072,B395804,Receipt,319,PO00646,On Time"
"REC003270,2025-11-04,H003,MED026,B807280,Receipt,874,PO00647,On Time"
"REC003271,2025-11-04,H003,MED028,B942393,Receipt,964,PO00647,On Time"
"REC003272,2025-11-04,H003,MED037,B808662,Receipt,891,PO00647,On Time"
"REC003273,2025-11-04,H003,MED045,B251563,Receipt,989,PO00647,On Time"
"REC003274,2025-11-04,H003,MED049,B418420,Receipt,958,PO00647,On Time"
"REC003275,2025-11-04,H003,MED050,B386214,Receipt,938,PO00647,On Time"
"REC003276,2025-11-04,H003,MED092,B426032,Receipt,290,PO00647,On Time"
"REC003277,2025-11-04,H003,MED096,B327286,Receipt,326,PO00647,On Time"
"REC003278,2025-11-04,H003,MED098,B438076,Receipt,348,PO00647,On Time"
"REC003279,2025-10-23,H003,MED038,B305550,Receipt,932,PO00648,On Time"
"REC003280,2025-10-23,H003,MED055,B941052,Receipt,893,PO00648,On Time"
"REC003281,2025-10-23,H003,MED057,B915862,Receipt,903,PO00648,On Time"
"REC003282,2025-10-23,H003,MED080,B433863,Receipt,302,PO00648,On Time"
"REC003283,2025-10-23,H003,MED042,B124354,Receipt,887,PO00649,On Time"
"REC003284,2025-10-23,H003,MED046,B111344,Receipt,897,PO00649,On Time"
"REC003285,2025-10-23,H003,MED048,B616142,Receipt,962,PO00649,On Time"
"REC003286,2025-10-23,H003,MED059,B293259,Receipt,942,PO00649,On Time"
"REC003287,2025-10-23,H003,MED077,B212217,Receipt,309,PO00649,On Time"
"REC003288,2025-10-21,H003,MED056,B311837,Receipt,925,PO00650,On Time"
"REC003289,2025-10-21,H003,MED078,B972388,Receipt,350,PO00650,On Time"
"REC003290,2025-10-21,H003,MED100,B395900,Receipt,328,PO00650,On Time"
"REC003291,2025-10-04,H003,MED061,B132733,Receipt,2283,PO00651,On Time"
"REC003292,2025-10-04,H003,MED066,B966867,Receipt,2315,PO00651,On Time"
"REC003293,2025-10-04,H003,MED085,B570452,Receipt,882,PO00651,On Time"
"REC003294,2025-10-08,H003,MED063,B497710,Receipt,1777,PO00652,On Time"
"REC003295,2025-10-08,H003,MED081,B823035,Receipt,966,PO00652,On Time"
"REC003296,2025-10-08,H003,MED082,B526346,Receipt,918,PO00652,On Time"
"REC003297,2025-10-08,H003,MED084,B174553,Receipt,917,PO00652,On Time"
"REC003298,2025-10-04,H003,MED064,B143001,Receipt,2305,PO00653,On Time"
"REC003299,2025-10-07,H003,MED087,B175418,Receipt,907,PO00654,On Time"
"REC003300,2025-10-07,H003,MED090,B715645,Receipt,907,PO00654,On Time"
"REC003301,2025-10-04,H004,MED001,B673189,Receipt,2493,PO00655,On Time"
"REC003302,2025-10-04,H004,MED002,B803650,Receipt,1870,PO00655,On Time"
"REC003303,2025-10-04,H004,MED064,B949881,Receipt,2342,PO00655,On Time"
"REC003304,2025-10-04,H004,MED088,B394054,Receipt,955,PO00655,On Time"
"REC003305,2025-10-08,H004,MED003,B516235,Receipt,2290,PO00656,On Time"
"REC003306,2025-10-08,H004,MED081,B700441,Receipt,950,PO00656,On Time"
"REC003307,2025-10-08,H004,MED082,B134084,Receipt,939,PO00656,On Time"
"REC003308,2025-10-08,H004,MED085,B966964,Receipt,920,PO00656,On Time"
"REC003309,2025-10-08,H004,MED089,B924899,Receipt,930,PO00656,On Time"
"REC003310,2025-10-04,H004,MED004,B529660,Receipt,2239,PO00657,On Time"
"REC003311,2025-10-04,H004,MED063,B990328,Receipt,1749,PO00657,On Time"
"REC003312,2025-10-04,H004,MED069,B553105,Receipt,2300,PO00657,On Time"
"REC003313,2025-10-07,H004,MED005,B817148,Receipt,2321,PO00658,On Time"
"REC003314,2025-10-07,H004,MED062,B127723,Receipt,2096,PO00658,On Time"
"REC003315,2025-10-07,H004,MED065,B387681,Receipt,2313,PO00658,On Time"
"REC003316,2025-10-07,H004,MED084,B751844,Receipt,929,PO00658,On Time"
"REC003317,2025-10-04,H004,MED006,B886958,Receipt,2255,PO00659,On Time"
"REC003318,2025-10-04,H004,MED009,B354346,Receipt,2181,PO00659,On Time"
"REC003319,2025-10-04,H004,MED083,B262982,Receipt,938,PO00659,On Time"
