"ConsumptionID,Date,HospitalID,ProductID,QuantityConsumed"
"CON339015,2025-12-08,H006,MED077,6"
"CON339016,2025-12-08,H006,MED078,5"
"CON339017,2025-12-08,H006,MED079,6"
"CON339018,2025-12-08,H006,MED080,3"
"CON339019,2025-12-08,H006,MED081,7"
"CON339020,2025-12-08,H006,MED082,8"
"CON339021,2025-12-08,H006,MED083,7"
"CON339022,2025-12-08,H006,MED084,12"
"CON339023,2025-12-08,H006,MED085,12"
"CON339024,2025-12-08,H006,MED086,14"
"CON339025,2025-12-08,H006,MED087,14"
"CON339026,2025-12-08,H006,MED088,12"
"CON339027,2025-12-08,H006,MED089,15"
"CON339028,2025-12-08,H006,MED090,11"
"CON339029,2025-12-08,H006,MED091,1"
"CON339030,2025-12-08,H006,MED092,2"
"CON339031,2025-12-08,H006,MED093,2"
"CON339032,2025-12-08,H006,MED094,5"
"CON339033,2025-12-08,H006,MED095,4"
"CON339034,2025-12-08,H006,MED096,2"
"CON339035,2025-12-08,H006,MED097,4"
"CON339036,2025-12-08,H006,MED098,1"
"CON339037,2025-12-08,H006,MED099,5"
"CON339038,2025-12-08,H006,MED100,2"
"CON339039,2025-12-08,H007,MED001,35"
"CON339040,2025-12-08,H007,MED002,25"
"CON339041,2025-12-08,H007,MED003,22"
"CON339042,2025-12-08,H007,MED004,31"
"CON339043,2025-12-08,H007,MED005,19"
"CON339044,2025-12-08,H007,MED006,25"
"CON339045,2025-12-08,H007,MED007,18"
"CON339046,2025-12-08,H007,MED008,20"
"CON339047,2025-12-08,H007,MED009,33"
"CON339048,2025-12-08,H007,MED010,19"
"CON339049,2025-12-08,H007,MED011,18"
"CON339050,2025-12-08,H007,MED012,15"
"CON339051,2025-12-08,H007,MED013,15"
"CON339052,2025-12-08,H007,MED014,19"
"CON339053,2025-12-08,H007,MED015,30"
"CON339054,2025-12-08,H007,MED016,19"
"CON339055,2025-12-08,H007,MED017,16"
"CON339056,2025-12-08,H007,MED018,32"
"CON339057,2025-12-08,H007,MED019,29"
"CON339058,2025-12-08,H007,MED020,16"
"CON339059,2025-12-08,H007,MED021,5"
"CON339060,2025-12-08,H007,MED022,6"
"CON339061,2025-12-08,H007,MED023,5"
"CON339062,2025-12-08,H007,MED024,32"
"CON339063,2025-12-08,H007,MED025,3"
"CON339064,2025-12-08,H007,MED026,10"
"CON339065,2025-12-08,H007,MED027,11"
"CON339066,2025-12-08,H007,MED028,10"
"CON339067,2025-12-08,H007,MED029,14"
"CON339068,2025-12-08,H007,MED030,15"
"CON339069,2025-12-08,H007,MED031,12"
"CON339070,2025-12-08,H007,MED032,8"
"CON339071,2025-12-08,H007,MED033,7"
"CON339072,2025-12-08,H007,MED034,5"
"CON339073,2025-12-08,H007,MED035,11"
"CON339074,2025-12-08,H007,MED036,6"
"CON339075,2025-12-08,H007,MED037,12"
"CON339076,2025-12-08,H007,MED038,14"
"CON339077,2025-12-08,H007,MED039,12"
"CON339078,2025-12-08,H007,MED040,11"
"CON339079,2025-12-08,H007,MED041,5"
"CON339080,2025-12-08,H007,MED042,9"
"CON339081,2025-12-08,H007,MED043,9"
"CON339082,2025-12-08,H007,MED044,5"
"CON339083,2025-12-08,H007,MED045,10"
"CON339084,2025-12-08,H007,MED046,15"
"CON339085,2025-12-08,H007,MED047,11"
"CON339086,2025-12-08,H007,MED048,12"
"CON339087,2025-12-08,H007,MED049,8"
"CON339088,2025-12-08,H007,MED050,8"
"CON339089,2025-12-08,H007,MED051,6"
"CON339090,2025-12-08,H007,MED052,10"
"CON339091,2025-12-08,H007,MED053,15"
"CON339092,2025-12-08,H007,MED054,5"
"CON339093,2025-12-08,H007,MED055,11"
"CON339094,2025-12-08,H007,MED056,10"
"CON339095,2025-12-08,H007,MED057,14"
"CON339096,2025-12-08,H007,MED058,5"
"CON339097,2025-12-08,H007,MED059,12"
"CON339098,2025-12-08,H007,MED060,12"
"CON339099,2025-12-08,H007,MED061,23"
"CON339100,2025-12-08,H007,MED062,31"
"CON339101,2025-12-08,H007,MED063,23"
"CON339102,2025-12-08,H007,MED064,35"
"CON339103,2025-12-08,H007,MED065,15"
"CON339104,2025-12-08,H007,MED066,16"
"CON339105,2025-12-08,H007,MED067,33"
"CON339106,2025-12-08,H007,MED068,26"
"CON339107,2025-12-08,H007,MED069,34"
"CON339108,2025-12-08,H007,MED070,26"
"CON339109,2025-12-08,H007,MED071,6"
"CON339110,2025-12-08,H007,MED072,1"
"CON339111,2025-12-08,H007,MED073,2"
"CON339112,2025-12-08,H007,MED074,2"
"CON339113,2025-12-08,H007,MED075,1"
"CON339114,2025-12-08,H007,MED076,6"
"CON339115,2025-12-08,H007,MED077,2"
"CON339116,2025-12-08,H007,MED078,1"
"CON339117,2025-12-08,H007,MED079,1"
"CON339118,2025-12-08,H007,MED080,2"
"CON339119,2025-12-08,H007,MED081,14"
"CON339120,2025-12-08,H007,MED082,9"
"CON339121,2025-12-08,H007,MED083,10"
"CON339122,2025-12-08,H007,MED084,12"
"CON339123,2025-12-08,H007,MED085,6"
"CON339124,2025-12-08,H007,MED086,5"
"CON339125,2025-12-08,H007,MED087,15"
"CON339126,2025-12-08,H007,MED088,11"
"CON339127,2025-12-08,H007,MED089,12"
"CON339128,2025-12-08,H007,MED090,12"
"CON339129,2025-12-08,H007,MED091,6"
"CON339130,2025-12-08,H007,MED092,1"
"CON339131,2025-12-08,H007,MED093,2"
"CON339132,2025-12-08,H007,MED094,3"
"CON339133,2025-12-08,H007,MED095,6"
"CON339134,2025-12-08,H007,MED096,4"
"CON339135,2025-12-08,H007,MED097,1"
"CON339136,2025-12-08,H007,MED098,6"
"CON339137,2025-12-08,H007,MED099,2"
"CON339138,2025-12-08,H007,MED100,2"
"CON339139,2025-12-08,H008,MED001,15"
"CON339140,2025-12-08,H008,MED002,30"
"CON339141,2025-12-08,H008,MED003,25"
"CON339142,2025-12-08,H008,MED004,16"
"CON339143,2025-12-08,H008,MED005,27"
"CON339144,2025-12-08,H008,MED006,26"
"CON339145,2025-12-08,H008,MED007,33"
"CON339146,2025-12-08,H008,MED008,31"
"CON339147,2025-12-08,H008,MED009,17"
"CON339148,2025-12-08,H008,MED010,15"
"CON339149,2025-12-08,H008,MED011,15"
"CON339150,2025-12-08,H008,MED012,32"
"CON339151,2025-12-08,H008,MED013,29"
"CON339152,2025-12-08,H008,MED014,32"
"CON339153,2025-12-08,H008,MED015,24"
"CON339154,2025-12-08,H008,MED016,25"
"CON339155,2025-12-08,H008,MED017,20"
"CON339156,2025-12-08,H008,MED018,24"
"CON339157,2025-12-08,H008,MED019,35"
"CON339158,2025-12-08,H008,MED020,17"
"CON339159,2025-12-08,H008,MED021,6"
"CON339160,2025-12-08,H008,MED022,1"
"CON339161,2025-12-08,H008,MED023,6"
"CON339162,2025-12-08,H008,MED024,35"
"CON339163,2025-12-08,H008,MED025,2"
"CON339164,2025-12-08,H008,MED026,9"
"CON339165,2025-12-08,H008,MED027,12"
"CON339166,2025-12-08,H008,MED028,6"
"CON339167,2025-12-08,H008,MED029,9"
"CON339168,2025-12-08,H008,MED030,7"
"CON339169,2025-12-08,H008,MED031,12"
"CON339170,2025-12-08,H008,MED032,8"
"CON339171,2025-12-08,H008,MED033,7"
"CON339172,2025-12-08,H008,MED034,14"
"CON339173,2025-12-08,H008,MED035,8"
"CON339174,2025-12-08,H008,MED036,7"
"CON339175,2025-12-08,H008,MED037,10"
"CON339176,2025-12-08,H008,MED038,11"
"CON339177,2025-12-08,H008,MED039,15"
"CON339178,2025-12-08,H008,MED040,6"
"CON339179,2025-12-08,H008,MED041,9"
"CON339180,2025-12-08,H008,MED042,5"
"CON339181,2025-12-08,H008,MED043,13"
"CON339182,2025-12-08,H008,MED044,15"
"CON339183,2025-12-08,H008,MED045,5"
"CON339184,2025-12-08,H008,MED046,11"
"CON339185,2025-12-08,H008,MED047,9"
"CON339186,2025-12-08,H008,MED048,8"
"CON339187,2025-12-08,H008,MED049,11"
"CON339188,2025-12-08,H008,MED050,15"
"CON339189,2025-12-08,H008,MED051,12"
"CON339190,2025-12-08,H008,MED052,14"
"CON339191,2025-12-08,H008,MED053,11"
"CON339192,2025-12-08,H008,MED054,8"
"CON339193,2025-12-08,H008,MED055,14"
"CON339194,2025-12-08,H008,MED056,13"
"CON339195,2025-12-08,H008,MED057,6"
"CON339196,2025-12-08,H008,MED058,7"
"CON339197,2025-12-08,H008,MED059,15"
"CON339198,2025-12-08,H008,MED060,14"
"CON339199,2025-12-08,H008,MED061,30"
"CON339200,2025-12-08,H008,MED062,15"
"CON339201,2025-12-08,H008,MED063,27"
"CON339202,2025-12-08,H008,MED064,16"
"CON339203,2025-12-08,H008,MED065,15"
"CON339204,2025-12-08,H008,MED066,16"
"CON339205,2025-12-08,H008,MED067,19"
"CON339206,2025-12-08,H008,MED068,34"
"CON339207,2025-12-08,H008,MED069,18"
"CON339208,2025-12-08,H008,MED070,30"
"CON339209,2025-12-08,H008,MED071,6"
"CON339210,2025-12-08,H008,MED072,5"
"CON339211,2025-12-08,H008,MED073,2"
"CON339212,2025-12-08,H008,MED074,1"
"CON339213,2025-12-08,H008,MED075,3"
"CON339214,2025-12-08,H008,MED076,4"
"CON339215,2025-12-08,H008,MED077,3"
"CON339216,2025-12-08,H008,MED078,4"
"CON339217,2025-12-08,H008,MED079,5"
"CON339218,2025-12-08,H008,MED080,2"
"CON339219,2025-12-08,H008,MED081,14"
"CON339220,2025-12-08,H008,MED082,12"
"CON339221,2025-12-08,H008,MED083,5"
"CON339222,2025-12-08,H008,MED084,6"
"CON339223,2025-12-08,H008,MED085,8"
"CON339224,2025-12-08,H008,MED086,9"
"CON339225,2025-12-08,H008,MED087,15"
"CON339226,2025-12-08,H008,MED088,13"
"CON339227,2025-12-08,H008,MED089,9"
"CON339228,2025-12-08,H008,MED090,14"
"CON339229,2025-12-08,H008,MED091,5"
"CON339230,2025-12-08,H008,MED092,1"
"CON339231,2025-12-08,H008,MED093,6"
"CON339232,2025-12-08,H008,MED094,1"
"CON339233,2025-12-08,H008,MED095,5"
"CON339234,2025-12-08,H008,MED096,2"
"CON339235,2025-12-08,H008,MED097,4"
"CON339236,2025-12-08,H008,MED098,3"
"CON339237,2025-12-08,H008,MED099,2"
"CON339238,2025-12-08,H008,MED100,2"
"CON339239,2025-12-08,H009,MED001,18"
"CON339240,2025-12-08,H009,MED002,22"
"CON339241,2025-12-08,H009,MED003,27"
"CON339242,2025-12-08,H009,MED004,18"
"CON339243,2025-12-08,H009,MED005,22"
"CON339244,2025-12-08,H009,MED006,20"
"CON339245,2025-12-08,H009,MED007,31"
"CON339246,2025-12-08,H009,MED008,29"
"CON339247,2025-12-08,H009,MED009,35"
"CON339248,2025-12-08,H009,MED010,23"
"CON339249,2025-12-08,H009,MED011,24"
"CON339250,2025-12-08,H009,MED012,33"
"CON339251,2025-12-08,H009,MED013,28"
"CON339252,2025-12-08,H009,MED014,32"
"CON339253,2025-12-08,H009,MED015,15"
"CON339254,2025-12-08,H009,MED016,17"
"CON339255,2025-12-08,H009,MED017,16"
"CON339256,2025-12-08,H009,MED018,15"
"CON339257,2025-12-08,H009,MED019,29"
"CON339258,2025-12-08,H009,MED020,31"
"CON339259,2025-12-08,H009,MED021,5"
"CON339260,2025-12-08,H009,MED022,5"
"CON339261,2025-12-08,H009,MED023,6"
"CON339262,2025-12-08,H009,MED024,17"
"CON339263,2025-12-08,H009,MED025,4"
"CON339264,2025-12-08,H009,MED026,9"
"CON339265,2025-12-08,H009,MED027,5"
"CON339266,2025-12-08,H009,MED028,5"
"CON339267,2025-12-08,H009,MED029,11"
"CON339268,2025-12-08,H009,MED030,12"
"CON339269,2025-12-08,H009,MED031,14"
"CON339270,2025-12-08,H009,MED032,14"
"CON339271,2025-12-08,H009,MED033,9"
"CON339272,2025-12-08,H009,MED034,9"
"CON339273,2025-12-08,H009,MED035,9"
"CON339274,2025-12-08,H009,MED036,7"
"CON339275,2025-12-08,H009,MED037,10"
"CON339276,2025-12-08,H009,MED038,7"
"CON339277,2025-12-08,H009,MED039,12"
"CON339278,2025-12-08,H009,MED040,8"
"CON339279,2025-12-08,H009,MED041,11"
"CON339280,2025-12-08,H009,MED042,13"
"CON339281,2025-12-08,H009,MED043,10"
"CON339282,2025-12-08,H009,MED044,12"
"CON339283,2025-12-08,H009,MED045,9"
"CON339284,2025-12-08,H009,MED046,9"
"CON339285,2025-12-08,H009,MED047,5"
"CON339286,2025-12-08,H009,MED048,6"
"CON339287,2025-12-08,H009,MED049,15"
"CON339288,2025-12-08,H009,MED050,5"
"CON339289,2025-12-08,H009,MED051,13"
"CON339290,2025-12-08,H009,MED052,6"
"CON339291,2025-12-08,H009,MED053,12"
"CON339292,2025-12-08,H009,MED054,5"
"CON339293,2025-12-08,H009,MED055,8"
"CON339294,2025-12-08,H009,MED056,9"
"CON339295,2025-12-08,H009,MED057,13"
"CON339296,2025-12-08,H009,MED058,12"
"CON339297,2025-12-08,H009,MED059,9"
"CON339298,2025-12-08,H009,MED060,12"
"CON339299,2025-12-08,H009,MED061,26"
"CON339300,2025-12-08,H009,MED062,28"
"CON339301,2025-12-08,H009,MED063,30"
"CON339302,2025-12-08,H009,MED064,16"
"CON339303,2025-12-08,H009,MED065,28"
"CON339304,2025-12-08,H009,MED066,23"
"CON339305,2025-12-08,H009,MED067,29"
"CON339306,2025-12-08,H009,MED068,25"
"CON339307,2025-12-08,H009,MED069,33"
"CON339308,2025-12-08,H009,MED070,28"
"CON339309,2025-12-08,H009,MED071,1"
"CON339310,2025-12-08,H009,MED072,2"
"CON339311,2025-12-08,H009,MED073,4"
"CON339312,2025-12-08,H009,MED074,6"
"CON339313,2025-12-08,H009,MED075,3"
"CON339314,2025-12-08,H009,MED076,4"
"CON339315,2025-12-08,H009,MED077,5"
"CON339316,2025-12-08,H009,MED078,5"
"CON339317,2025-12-08,H009,MED079,6"
"CON339318,2025-12-08,H009,MED080,1"
"CON339319,2025-12-08,H009,MED081,13"
"CON339320,2025-12-08,H009,MED082,5"
"CON339321,2025-12-08,H009,MED083,8"
"CON339322,2025-12-08,H009,MED084,11"
"CON339323,2025-12-08,H009,MED085,12"
"CON339324,2025-12-08,H009,MED086,10"
"CON339325,2025-12-08,H009,MED087,5"
"CON339326,2025-12-08,H009,MED088,6"
"CON339327,2025-12-08,H009,MED089,12"
"CON339328,2025-12-08,H009,MED090,6"
"CON339329,2025-12-08,H009,MED091,1"
"CON339330,2025-12-08,H009,MED092,6"
"CON339331,2025-12-08,H009,MED093,4"
"CON339332,2025-12-08,H009,MED094,5"
"CON339333,2025-12-08,H009,MED095,5"
"CON339334,2025-12-08,H009,MED096,1"
"CON339335,2025-12-08,H009,MED097,5"
"CON339336,2025-12-08,H009,MED098,4"
"CON339337,2025-12-08,H009,MED099,2"
"CON339338,2025-12-08,H009,MED100,2"
"CON339339,2025-12-08,H010,MED001,15"
"CON339340,2025-12-08,H010,MED002,25"
"CON339341,2025-12-08,H010,MED003,33"
"CON339342,2025-12-08,H010,MED004,31"
"CON339343,2025-12-08,H010,MED005,17"
"CON339344,2025-12-08,H010,MED006,34"
"CON339345,2025-12-08,H010,MED007,30"
"CON339346,2025-12-08,H010,MED008,20"
"CON339347,2025-12-08,H010,MED009,22"
"CON339348,2025-12-08,H010,MED010,22"
"CON339349,2025-12-08,H010,MED011,23"
"CON339350,2025-12-08,H010,MED012,24"
"CON339351,2025-12-08,H010,MED013,19"
"CON339352,2025-12-08,H010,MED014,34"
"CON339353,2025-12-08,H010,MED015,26"
"CON339354,2025-12-08,H010,MED016,34"
"CON339355,2025-12-08,H010,MED017,22"
"CON339356,2025-12-08,H010,MED018,34"
"CON339357,2025-12-08,H010,MED019,31"
"CON339358,2025-12-08,H010,MED020,26"
"CON339359,2025-12-08,H010,MED021,6"
"CON339360,2025-12-08,H010,MED022,3"
"CON339361,2025-12-08,H010,MED023,3"
"CON339362,2025-12-08,H010,MED024,16"
"CON339363,2025-12-08,H010,MED025,4"
"CON339364,2025-12-08,H010,MED026,14"
"CON339365,2025-12-08,H010,MED027,10"
"CON339366,2025-12-08,H010,MED028,12"
"CON339367,2025-12-08,H010,MED029,9"
"CON339368,2025-12-08,H010,MED030,9"
"CON339369,2025-12-08,H010,MED031,10"
"CON339370,2025-12-08,H010,MED032,5"
"CON339371,2025-12-08,H010,MED033,13"
"CON339372,2025-12-08,H010,MED034,12"
"CON339373,2025-12-08,H010,MED035,15"
"CON339374,2025-12-08,H010,MED036,6"
"CON339375,2025-12-08,H010,MED037,11"
"CON339376,2025-12-08,H010,MED038,12"
"CON339377,2025-12-08,H010,MED039,12"
"CON339378,2025-12-08,H010,MED040,12"
"CON339379,2025-12-08,H010,MED041,8"
"CON339380,2025-12-08,H010,MED042,8"
"CON339381,2025-12-08,H010,MED043,11"
"CON339382,2025-12-08,H010,MED044,6"
"CON339383,2025-12-08,H010,MED045,13"
"CON339384,2025-12-08,H010,MED046,14"
"CON339385,2025-12-08,H010,MED047,12"
"CON339386,2025-12-08,H010,MED048,8"
"CON339387,2025-12-08,H010,MED049,12"
"CON339388,2025-12-08,H010,MED050,5"
"CON339389,2025-12-08,H010,MED051,14"
"CON339390,2025-12-08,H010,MED052,14"
"CON339391,2025-12-08,H010,MED053,10"
"CON339392,2025-12-08,H010,MED054,7"
"CON339393,2025-12-08,H010,MED055,10"
"CON339394,2025-12-08,H010,MED056,14"
"CON339395,2025-12-08,H010,MED057,11"
"CON339396,2025-12-08,H010,MED058,6"
"CON339397,2025-12-08,H010,MED059,13"
"CON339398,2025-12-08,H010,MED060,6"
"CON339399,2025-12-08,H010,MED061,23"
"CON339400,2025-12-08,H010,MED062,18"
"CON339401,2025-12-08,H010,MED063,20"
"CON339402,2025-12-08,H010,MED064,31"
"CON339403,2025-12-08,H010,MED065,25"
"CON339404,2025-12-08,H010,MED066,32"
"CON339405,2025-12-08,H010,MED067,18"
"CON339406,2025-12-08,H010,MED068,32"
"CON339407,2025-12-08,H010,MED069,18"
"CON339408,2025-12-08,H010,MED070,29"
"CON339409,2025-12-08,H010,MED071,1"
"CON339410,2025-12-08,H010,MED072,2"
"CON339411,2025-12-08,H010,MED073,1"
"CON339412,2025-12-08,H010,MED074,6"
"CON339413,2025-12-08,H010,MED075,4"
"CON339414,2025-12-08,H010,MED076,2"
"CON339415,2025-12-08,H010,MED077,5"
"CON339416,2025-12-08,H010,MED078,3"
"CON339417,2025-12-08,H010,MED079,2"
"CON339418,2025-12-08,H010,MED080,5"
"CON339419,2025-12-08,H010,MED081,13"
"CON339420,2025-12-08,H010,MED082,14"
"CON339421,2025-12-08,H010,MED083,8"
"CON339422,2025-12-08,H010,MED084,6"
"CON339423,2025-12-08,H010,MED085,5"
"CON339424,2025-12-08,H010,MED086,15"
"CON339425,2025-12-08,H010,MED087,6"
"CON339426,2025-12-08,H010,MED088,9"
"CON339427,2025-12-08,H010,MED089,10"
"CON339428,2025-12-08,H010,MED090,6"
"CON339429,2025-12-08,H010,MED091,2"
"CON339430,2025-12-08,H010,MED092,2"
"CON339431,2025-12-08,H010,MED093,2"
"CON339432,2025-12-08,H010,MED094,2"
"CON339433,2025-12-08,H010,MED095,4"
"CON339434,2025-12-08,H010,MED096,5"
"CON339435,2025-12-08,H010,MED097,1"
"CON339436,2025-12-08,H010,MED098,6"
"CON339437,2025-12-08,H010,MED099,2"
"CON339438,2025-12-08,H010,MED100,6"
"CON339439,2025-12-09,H001,MED001,29"
"CON339440,2025-12-09,H001,MED002,24"
"CON339441,2025-12-09,H001,MED003,25"
"CON339442,2025-12-09,H001,MED004,27"
"CON339443,2025-12-09,H001,MED005,27"
"CON339444,2025-12-09,H001,MED006,26"
"CON339445,2025-12-09,H001,MED007,30"
"CON339446,2025-12-09,H001,MED008,23"
"CON339447,2025-12-09,H001,MED009,28"
"CON339448,2025-12-09,H001,MED010,29"
"CON339449,2025-12-09,H001,MED011,28"
"CON339450,2025-12-09,H001,MED012,19"
"CON339451,2025-12-09,H001,MED013,18"
"CON339452,2025-12-09,H001,MED014,32"
"CON339453,2025-12-09,H001,MED015,27"
"CON339454,2025-12-09,H001,MED016,22"
"CON339455,2025-12-09,H001,MED017,27"
"CON339456,2025-12-09,H001,MED018,25"
"CON339457,2025-12-09,H001,MED019,16"
"CON339458,2025-12-09,H001,MED020,17"
"CON339459,2025-12-09,H001,MED021,2"
"CON339460,2025-12-09,H001,MED022,5"
"CON339461,2025-12-09,H001,MED023,1"
"CON339462,2025-12-09,H001,MED024,17"
"CON339463,2025-12-09,H001,MED025,4"
"CON339464,2025-12-09,H001,MED026,13"
"CON339465,2025-12-09,H001,MED027,12"
"CON339466,2025-12-09,H001,MED028,9"
"CON339467,2025-12-09,H001,MED029,7"
"CON339468,2025-12-09,H001,MED030,12"
"CON339469,2025-12-09,H001,MED031,5"
"CON339470,2025-12-09,H001,MED032,9"
"CON339471,2025-12-09,H001,MED033,9"
"CON339472,2025-12-09,H001,MED034,6"
"CON339473,2025-12-09,H001,MED035,15"
"CON339474,2025-12-09,H001,MED036,11"
"CON339475,2025-12-09,H001,MED037,7"
"CON339476,2025-12-09,H001,MED038,15"
"CON339477,2025-12-09,H001,MED039,14"
"CON339478,2025-12-09,H001,MED040,11"
"CON339479,2025-12-09,H001,MED041,8"
"CON339480,2025-12-09,H001,MED042,14"
"CON339481,2025-12-09,H001,MED043,15"
"CON339482,2025-12-09,H001,MED044,14"
"CON339483,2025-12-09,H001,MED045,12"
"CON339484,2025-12-09,H001,MED046,5"
"CON339485,2025-12-09,H001,MED047,10"
"CON339486,2025-12-09,H001,MED048,7"
"CON339487,2025-12-09,H001,MED049,12"
"CON339488,2025-12-09,H001,MED050,6"
"CON339489,2025-12-09,H001,MED051,12"
"CON339490,2025-12-09,H001,MED052,10"
"CON339491,2025-12-09,H001,MED053,11"
"CON339492,2025-12-09,H001,MED054,14"
"CON339493,2025-12-09,H001,MED055,12"
"CON339494,2025-12-09,H001,MED056,10"
"CON339495,2025-12-09,H001,MED057,15"
"CON339496,2025-12-09,H001,MED058,11"
"CON339497,2025-12-09,H001,MED059,8"
"CON339498,2025-12-09,H001,MED060,15"
"CON339499,2025-12-09,H001,MED061,25"
"CON339500,2025-12-09,H001,MED062,33"
"CON339501,2025-12-09,H001,MED063,21"
"CON339502,2025-12-09,H001,MED064,23"
"CON339503,2025-12-09,H001,MED065,19"
"CON339504,2025-12-09,H001,MED066,21"
"CON339505,2025-12-09,H001,MED067,18"
"CON339506,2025-12-09,H001,MED068,32"
"CON339507,2025-12-09,H001,MED069,19"
"CON339508,2025-12-09,H001,MED070,30"
"CON339509,2025-12-09,H001,MED071,5"
"CON339510,2025-12-09,H001,MED072,4"
"CON339511,2025-12-09,H001,MED073,6"
"CON339512,2025-12-09,H001,MED074,4"
"CON339513,2025-12-09,H001,MED075,3"
"CON339514,2025-12-09,H001,MED076,4"
"CON339515,2025-12-09,H001,MED077,6"
"CON339516,2025-12-09,H001,MED078,1"
"CON339517,2025-12-09,H001,MED079,1"
"CON339518,2025-12-09,H001,MED080,1"
"CON339519,2025-12-09,H001,MED081,9"
"CON339520,2025-12-09,H001,MED082,8"
"CON339521,2025-12-09,H001,MED083,6"
"CON339522,2025-12-09,H001,MED084,11"
"CON339523,2025-12-09,H001,MED085,9"
"CON339524,2025-12-09,H001,MED086,5"
"CON339525,2025-12-09,H001,MED087,8"
"CON339526,2025-12-09,H001,MED088,15"
"CON339527,2025-12-09,H001,MED089,12"
"CON339528,2025-12-09,H001,MED090,13"
"CON339529,2025-12-09,H001,MED091,6"
"CON339530,2025-12-09,H001,MED092,2"
"CON339531,2025-12-09,H001,MED093,4"
"CON339532,2025-12-09,H001,MED094,6"
"CON339533,2025-12-09,H001,MED095,6"
"CON339534,2025-12-09,H001,MED096,3"
"CON339535,2025-12-09,H001,MED097,6"
"CON339536,2025-12-09,H001,MED098,1"
"CON339537,2025-12-09,H001,MED099,1"
"CON339538,2025-12-09,H001,MED100,3"
"CON339539,2025-12-09,H002,MED001,17"
"CON339540,2025-12-09,H002,MED002,32"
"CON339541,2025-12-09,H002,MED003,21"
"CON339542,2025-12-09,H002,MED004,30"
"CON339543,2025-12-09,H002,MED005,17"
"CON339544,2025-12-09,H002,MED006,21"
"CON339545,2025-12-09,H002,MED007,35"
"CON339546,2025-12-09,H002,MED008,17"
"CON339547,2025-12-09,H002,MED009,20"
"CON339548,2025-12-09,H002,MED010,16"
"CON339549,2025-12-09,H002,MED011,27"
"CON339550,2025-12-09,H002,MED012,32"
"CON339551,2025-12-09,H002,MED013,18"
"CON339552,2025-12-09,H002,MED014,18"
"CON339553,2025-12-09,H002,MED015,20"
"CON339554,2025-12-09,H002,MED016,27"
"CON339555,2025-12-09,H002,MED017,30"
"CON339556,2025-12-09,H002,MED018,19"
"CON339557,2025-12-09,H002,MED019,20"
"CON339558,2025-12-09,H002,MED020,33"
"CON339559,2025-12-09,H002,MED021,5"
"CON339560,2025-12-09,H002,MED022,2"
"CON339561,2025-12-09,H002,MED023,4"
"CON339562,2025-12-09,H002,MED024,32"
"CON339563,2025-12-09,H002,MED025,3"
"CON339564,2025-12-09,H002,MED026,5"
"CON339565,2025-12-09,H002,MED027,10"
"CON339566,2025-12-09,H002,MED028,7"
"CON339567,2025-12-09,H002,MED029,6"
"CON339568,2025-12-09,H002,MED030,5"
"CON339569,2025-12-09,H002,MED031,12"
"CON339570,2025-12-09,H002,MED032,8"
"CON339571,2025-12-09,H002,MED033,9"
"CON339572,2025-12-09,H002,MED034,7"
"CON339573,2025-12-09,H002,MED035,10"
"CON339574,2025-12-09,H002,MED036,9"
"CON339575,2025-12-09,H002,MED037,6"
"CON339576,2025-12-09,H002,MED038,12"
"CON339577,2025-12-09,H002,MED039,14"
"CON339578,2025-12-09,H002,MED040,6"
"CON339579,2025-12-09,H002,MED041,15"
"CON339580,2025-12-09,H002,MED042,13"
"CON339581,2025-12-09,H002,MED043,11"
"CON339582,2025-12-09,H002,MED044,5"
"CON339583,2025-12-09,H002,MED045,7"
"CON339584,2025-12-09,H002,MED046,9"
"CON339585,2025-12-09,H002,MED047,14"
"CON339586,2025-12-09,H002,MED048,12"
"CON339587,2025-12-09,H002,MED049,11"
"CON339588,2025-12-09,H002,MED050,14"
"CON339589,2025-12-09,H002,MED051,12"
"CON339590,2025-12-09,H002,MED052,5"
"CON339591,2025-12-09,H002,MED053,9"
"CON339592,2025-12-09,H002,MED054,9"
"CON339593,2025-12-09,H002,MED055,6"
"CON339594,2025-12-09,H002,MED056,6"
"CON339595,2025-12-09,H002,MED057,7"
"CON339596,2025-12-09,H002,MED058,9"
"CON339597,2025-12-09,H002,MED059,13"
"CON339598,2025-12-09,H002,MED060,8"
"CON339599,2025-12-09,H002,MED061,22"
"CON339600,2025-12-09,H002,MED062,26"
"CON339601,2025-12-09,H002,MED063,21"
"CON339602,2025-12-09,H002,MED064,34"
"CON339603,2025-12-09,H002,MED065,32"
"CON339604,2025-12-09,H002,MED066,15"
"CON339605,2025-12-09,H002,MED067,29"
"CON339606,2025-12-09,H002,MED068,16"
"CON339607,2025-12-09,H002,MED069,26"
"CON339608,2025-12-09,H002,MED070,35"
"CON339609,2025-12-09,H002,MED071,5"
"CON339610,2025-12-09,H002,MED072,4"
"CON339611,2025-12-09,H002,MED073,6"
"CON339612,2025-12-09,H002,MED074,1"
"CON339613,2025-12-09,H002,MED075,1"
"CON339614,2025-12-09,H002,MED076,3"
"CON339615,2025-12-09,H002,MED077,6"
"CON339616,2025-12-09,H002,MED078,4"
"CON339617,2025-12-09,H002,MED079,4"
"CON339618,2025-12-09,H002,MED080,3"
"CON339619,2025-12-09,H002,MED081,9"
"CON339620,2025-12-09,H002,MED082,6"
"CON339621,2025-12-09,H002,MED083,8"
